fsq_id,categories,chains,closed_bucket,distance,geocodes,link,location,name,related_places,timezone,id,alias,image_url,is_closed,url,review_count,rating,transactions,price,phone,display_phone,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,empty_slots,extra,free_bikes,latitude,longitude,timestamp
,,,,,,,,Queen St E / Nursewood Rd,,,a943462e1ee05f0073b647a5b787f81d,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Queen St E / Nursewood Rd (Neville Park Loop)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100269, 'normal_bikes': 10, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 18, 'uid': '7364'}",10.0,43.673831,-79.281455,2023-12-09T05:40:14.743000Z
,,,,,,,,Kewbeach Ave / Kenilworth Ave,,,e3c4ef5e47b905992ebcd262cc3df594,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Kew Beach Ave / Kenilworth Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100171, 'normal_bikes': 15, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7365'}",15.0,43.666325,-79.3014,2023-12-09T05:40:14.745000Z
,,,,,,,,Lakeview Ave / Harrison St (Green P) – SMART,,,044fd938d016b91837e9b02be913b5c7,,,,,,,,,,,,,,,,,,,,,5.0,"{'address': 'Dovercourt Rd / Harrison St (Green P) - SMART', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100281, 'normal_bikes': 11, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 16, 'uid': '7249'}",11.0,43.651145,-79.423742,2023-12-09T05:40:14.746000Z
,,,,,,,,Baldwin St / Spadina Ave - SMART,,,c8cc2df4c8343778481f7f7c53499df7,,,,,,,,,,,,,,,,,,,,,7.0,"{'address': 'Baldwin Ave / Spadina Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100246, 'normal_bikes': 13, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': '7248'}",13.0,43.654905,-79.398448,2023-12-09T05:40:14.748000Z
,,,,,,,,Frederick St / King St E,,,db9bcdbd258af5174a3e6d725807957e,,,,,,,,,,,,,,,,,,,,,21.0,"{'address': 'Frederick St / King St E', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100260, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M5A 4L4', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7432'}",2.0,43.651118,-79.369411,2023-12-09T05:40:14.755000Z
,,,,,,,,College St / Borden St,,,2037c7d47c8b7babcd2c4a058a66a6c8,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'College St / Borden St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100138, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7023'}",0.0,43.6571,-79.4056,2023-12-09T05:40:14.765000Z
,,,,,,,,Beverley  St / Dundas St W,,,73555343619c6b9d1253029204bbd5cd,,,,,,,,,,,,,,,,,,,,,5.0,"{'address': 'Beverley  St / Dundas St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100174, 'normal_bikes': 23, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 31, 'uid': '7027'}",23.0,43.652823,-79.393388,2023-12-09T05:40:14.771000Z
,,,,,,,,Bay St / St. Joseph St,,,d4c9a3af6604468422edfb03f56462db,,,,,,,,,,,,,,,,,,,,,14.0,"{'address': 'Bay St / St. Joseph St', 'altitude': None, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100131, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7026'}",0.0,43.665527,-79.387499,2023-12-09T05:40:14.774000Z
,,,,,,,,Gould St / Mutual St,,,6e0b53806a9d068b042fa21bd67c5418,,,,,,,,,,,,,,,,,,,,,10.0,"{'address': 'Gould St / Mutual St', 'altitude': None, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100235, 'normal_bikes': 19, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': '7028'}",20.0,43.6582,-79.3768,2023-12-09T05:40:14.780000Z
,,,,,,,,Riverdale Park North (Broadview Ave),,,c6f56ec0831b791abbce0992adba6318,,,,,,,,,,,,,,,,,,,,,6.0,"{'address': 'Riverdale Park North (Broadview Ave)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100244, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7097'}",7.0,43.671172,-79.354704,2023-12-09T05:40:14.807000Z
,,,,,,,,Danforth Ave / Ellerbeck St,,,3b2853992a1700739c8fa569801e1c48,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'Danforth Ave / Ellerbeck St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100162, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 14, 'uid': '7095'}",1.0,43.677076,-79.35667,2023-12-09T05:40:14.809000Z
,,,,,,,,Pape Subway Station (Green P),,,18f8c64419b95e0c4692621928ce7dd6,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Pape Subway Green P', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100293, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7092'}",0.0,43.680223,-79.344062,2023-12-09T05:40:14.809000Z
,,,,,,,,Danforth Ave / Gough Ave,,,a9f7723da0cc432f4d057e3ceede292e,,,,,,,,,,,,,,,,,,,,,9.0,"{'address': 'Danforth Ave / Gough Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100251, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 17, 'uid': '7093'}",7.0,43.678401,-79.346289,2023-12-09T05:40:14.810000Z
,,,,,,,,Danforth Ave / Lamb Ave,,,79b67fbfd130d41c9162e805a9e755be,,,,,,,,,,,,,,,,,,,,,16.0,"{'address': 'Danforth Ave / Lamb Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100375, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7090'}",1.0,43.681991,-79.329455,2023-12-09T05:40:14.811000Z
,,,,,,,,King St W / Stafford St,,,667cd54aa27ec06620753f3d19a78b3d,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'King St W / Stafford St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100190, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7158'}",4.0,43.6422222,-79.41111111111111,2023-12-09T05:40:14.812000Z
,,,,,,,,Bathurst St / Lennox St,,,37b46f2e5573e69f5451dc09c0c14660,,,,,,,,,,,,,,,,,,,,,18.0,"{'address': 'Bathurst St / Lennox St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100244, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7155'}",1.0,43.663808,-79.410491,2023-12-09T05:40:14.818000Z
,,,,,,,,Bathurst Subway Station,,,8db545a0135f7b92022fbdbbc75af6c4,,,,,,,,,,,,,,,,,,,,,21.0,"{'address': 'Bathurst Subway Station', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100166, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7154'}",0.0,43.6666667,-79.41166666666668,2023-12-09T05:40:14.819000Z
,,,,,,,,Bloor St W / Christie St,,,78ac4436b3398ac55b47569863af6c41,,,,,,,,,,,,,,,,,,,,,18.0,"{'address': 'Bloor St W / Christie St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100291, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7153'}",0.0,43.6638889,-79.41888888888889,2023-12-09T05:40:14.820000Z
,,,,,,,,Ossington Ave / Bloor St W,,,6d45f03d18059ba5e61f0d44a0cea59d,,,,,,,,,,,,,,,,,,,,,9.0,"{'address': 'Ossington Ave / Bloor St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100318, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7152'}",1.0,43.661705,-79.425734,2023-12-09T05:40:14.820000Z
,,,,,,,,Essex St / Christie St - SMART,,,cf1adac21d23e26855ea06278b5cd149,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'Essex St / Christie St', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100145, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7151'}",8.0,43.6686111,-79.42027777777778,2023-12-09T05:40:14.823000Z
,,,,,,,,Westmoreland Ave / Fernbank Ave,,,3863dd61e00ea66710f789ae4297a2d2,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': 'Westmoreland Ave / Fernbank Ave', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100206, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7296'}",5.0,43.665327,-79.43235,2023-12-09T05:40:14.846000Z
,,,,,,,,Havelock St / Dufferin Park,,,46bdd4a2b7715a9e32917b830777f17f,,,,,,,,,,,,,,,,,,,,,17.0,"{'address': 'Havelock St / Dufferin Park', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100367, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7297'}",1.0,43.657343,-79.43112,2023-12-09T05:40:14.847000Z
,,,,,,,,Bathurst St / Adelaide St W,,,6ac9cdf0b92883715b404d41c779af0b,,,,,,,,,,,,,,,,,,,,,9.0,"{'address': 'Bathurst St / Adelaide St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100373, 'normal_bikes': 15, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '7298'}",15.0,43.645324,-79.40345,2023-12-09T05:40:14.847000Z
,,,,,,,,Mill St / Parliament St,,,a0582ad73e21704a28197ee3c0aa4bcd,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'Mill St / Parliament St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100205, 'normal_bikes': 3, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7299'}",3.0,43.650256,-79.36163,2023-12-09T05:40:14.848000Z
,,,,,,,,Ossington Ave / Harrison St,,,bc19a4e6924e29937e76c9e82b55584c,,,,,,,,,,,,,,,,,,,,,6.0,"{'address': 'Ossington Ave / Harrison St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100243, 'normal_bikes': 12, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7209'}",12.0,43.651111111111106,-79.4213888888889,2023-12-09T05:40:14.879000Z
,,,,,,,,80 Clinton St,,,71debce521f35fd4e280e8ee1e2dd8cc,,,,,,,,,,,,,,,,,,,,,9.0,"{'address': '80 Clinton St (North of College)', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100170, 'normal_bikes': 5, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7208'}",6.0,43.656296,-79.414663,2023-12-09T05:40:14.879000Z
,,,,,,,,Claremont St / Dundas St W,,,5dd14c8888280d1274f6ad3e04f6d6cd,,,,,,,,,,,,,,,,,,,,,3.0,"{'address': 'Claremont St / Dundas St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100257, 'normal_bikes': 9, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 13, 'uid': '7206'}",9.0,43.651281,-79.411717,2023-12-09T05:40:14.888000Z
,,,,,,,,Rusholme Park Cres / College St,,,d7bb48a755f69109f6584df0a207c9b2,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': 'Rusholme Park Cres / College St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100294, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7205'}",2.0,43.65277778,-79.42972222,2023-12-09T05:40:14.888000Z
,,,,,,,,College St / Crawford St,,,e53f168eadc3a7e3b9704193c739cb12,,,,,,,,,,,,,,,,,,,,,3.0,"{'address': 'College St / Crawford St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100252, 'normal_bikes': 15, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7204'}",15.0,43.655,-79.418889,2023-12-09T05:40:14.889000Z
,,,,,,,,Queen St E / Alton Av,,,3e05658e4bcad33e9d606744235dadcc,,,,,,,,,,,,,,,,,,,,,1.0,"{'address': 'Queen St E / Alton Av', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100163, 'normal_bikes': 18, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7336'}",18.0,43.663912,-79.327987,2023-12-09T05:40:14.912000Z
,,,,,,,,Simcoe St / Wellington St W North,,,ab92855299769ca50b1354e489b31a31,,,,,,,,,,,,,,,,,,,,,7.0,"{'address': 'Simcoe St / Wellington St 2', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100262, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7334'}",7.0,43.6462176,-79.3855048,2023-12-09T05:40:14.916000Z
,,,,,,,,Coxwell Ave / Plains Rd,,,20671fface2f37dd6d2d4263534c29e5,,,,,,,,,,,,,,,,,,,,,9.0,"{'address': 'Coxwell Ave / Plains Rd', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100239, 'normal_bikes': 9, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7331'}",9.0,43.69595,-79.328535,2023-12-09T05:40:14.918000Z
,,,,,,,,Carlaw Ave / Strathcona Ave,,,67862da2d3680a6eaa417b8ce2d945d4,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': 'Carlaw Ave / Strathcona Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100277, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7339'}",1.0,43.6753188,-79.3462789,2023-12-09T05:40:14.919000Z
,,,,,,,,Logan Ave / Bain Ave,,,fbf3bb78beefa587d54c8b24e2533469,,,,,,,,,,,,,,,,,,,,,2.0,"{'address': 'Logan Ave / Bain Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100261, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7338'}",8.0,43.6720273,-79.3470557,2023-12-09T05:40:14.924000Z
,,,,,,,,Liberty St / Fraser Ave Green P,,,f42363acf4af847ca6fcdbe9b48c8290,,,,,,,,,,,,,,,,,,,,,6.0,"{'address': 'Liberty St / Fraser Ave Green P', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100291, 'normal_bikes': 11, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7112'}",11.0,43.637981,-79.424146,2023-12-09T05:40:14.936000Z
,,,,,,,,King St W / Douro St,,,3c85f738ad60e03252f1d62fec2f34d6,,,,,,,,,,,,,,,,,,,,,6.0,"{'address': 'King St W / Douro St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100259, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7111'}",4.0,43.640885,-79.416379,2023-12-09T05:40:14.940000Z
,,,,,,,,Queen St E / Berkeley St,,,c7948cf5155f3ddaefa9a8279f203b5a,,,,,,,,,,,,,,,,,,,,,7.0,"{'address': 'Queen St E / Berkeley St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100268, 'normal_bikes': 6, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7110'}",6.0,43.6552778,-79.36583333333333,2023-12-09T05:40:14.941000Z
,,,,,,,,Howard St / Sherbourne St,,,908d3c912d6d67c7a5e2bb94d1ae7df3,,,,,,,,,,,,,,,,,,,,,10.0,"{'address': 'Howard St / Sherbourne St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100262, 'normal_bikes': 3, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7115'}",3.0,43.6712581,-79.376367,2023-12-09T05:40:14.942000Z
,,,,,,,,Carlton St / Parliament St,,,13e6abf323682b291aadb3371ce32cc7,,,,,,,,,,,,,,,,,,,,,22.0,"{'address': 'Carlton St / Parliament St', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100342, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '7114'}",3.0,43.664524,-79.36793,2023-12-09T05:40:14.944000Z
,,,,,,,,Sumach St / Carlton St (Riverdale Farm),,,e46a04a7825e44fa858bc0cb00a4458a,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': 'Sumach St / Carlton St (Riverdale Farm)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100255, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7119'}",2.0,43.665867,-79.362506,2023-12-09T05:40:14.945000Z
,,,,,,,,King St W / Bay St (East Side),,,5db77b72334a7b8823a28662a03f8e38,,,,,,,,,,,,,,,,,,,,,18.0,"{'address': 'King St W / Bay St (East Side)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100228, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7118'}",0.0,43.648575,-79.380042,2023-12-09T05:40:14.947000Z
,,,,,,,,Front St W / Blue Jays Way,,,c955acbcda8513471837f2aa55a98fb1,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'Front St W / Blue Jays Way', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100212, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7059'}",4.0,43.643473,-79.390477,2023-12-09T05:40:14.949000Z
,,,,,,,,Metro Hall Plaza,,,6d07f3c1d79ff6816c5c04a7def6e6eb,,,,,,,,,,,,,,,,,,,,,1.0,"{'address': 'Metro Hall Plaza', 'altitude': None, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100313, 'normal_bikes': 26, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '7053'}",26.0,43.645859,-79.38783,2023-12-09T05:40:14.957000Z
,,,,,,,,Navy Wharf Crt / Bremner Blvd,,,019e5937c3fc120cee906770bca8fa69,,,,,,,,,,,,,,,,,,,,,1.0,"{'address': 'Navy Wharf Ct. / Bremner Blvd.', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100342, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7054'}",8.0,43.640722,-79.391051,2023-12-09T05:40:14.959000Z
,,,,,,,,Jarvis St / Carlton St,,,3754aff9599513c7ba4e4649ea3818dd,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Jarvis St / Carlton St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100235, 'normal_bikes': 5, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7055'}",5.0,43.66207,-79.37617,2023-12-09T05:40:14.960000Z
,,,,,,,,Lake Shore Blvd E / Knox Ave,,,e0ae749c309ee887012688bbd69c8b10,,,,,,,,,,,,,,,,,,,,,4.0,"{'address': 'Lake Shore Blvd E / Knox Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100131, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7319'}",7.0,43.660206,-79.3244,2023-12-09T05:40:14.974000Z
,,,,,,,,Hubbard Blvd / Glen Manor Dr,,,ee45e3b6a9f07f4581d82c06d9bd5f51,,,,,,,,,,,,,,,,,,,,,7.0,"{'address': 'Hubbard Blvd. / Glen Manor Dr.', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100268, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7318'}",8.0,43.668633,-79.291162,2023-12-09T05:40:14.341000Z
,,,,,,,,Yonge St / Dundonald St - SMART,,,af0a7227a67fe55fb0c12597326e6b3b,,,,,,,,,,,,,,,,,,,,,10.0,"{'address': 'Yonge St / Dundonald St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100370, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 12, 'uid': '7272'}",0.0,43.665801,-79.384796,2023-12-09T05:40:15.032000Z
,,,,,,,,Bay St / Charles St W - SMART,,,4f8770c2a0ee3962babd83913df2e99c,,,,,,,,,,,,,,,,,,,,,19.0,"{'address': 'Bay St / Charles St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100363, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': '7273'}",0.0,43.668153,-79.38891,2023-12-09T05:40:15.033000Z
,,,,,,,,Church St / Dundas St E - SMART,,,d70594ad9c923bbbae6602d2dff4d154,,,,,,,,,,,,,,,,,,,,,12.0,"{'address': 'Church St / Dundas St E', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100119, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7270'}",2.0,43.657024,-79.377257,2023-12-09T05:40:15.034000Z
,,,,,,,,Yonge St / Alexander St - SMART,,,9a5a9a00b6f0cb77047f37e70887d891,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Yonge St / Alexander St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100230, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 18, 'uid': '7271'}",2.0,43.662862,-79.383572,2023-12-09T05:40:14.045000Z
